rewrite,gentile_h_ville_impr1,gentile_h_ville_impr2,nomcaractère
treffortoises-et-cuisatis,Treffortois,
aisonvilloises-et-bernovilloise,"Aisonvillois et Bernovillois",
casteltheodoricienne,Castelthéodoricien,,20
chery-chartreuvoise,Chéry-Chartreuvois,
mont-nostradamienne,Mont-Nostradamien,
saint-mard-pontaine,Saint-Mard-Pontain,
revilloises-et-sauvignate,"Révillois et Sauvignat",
saint-christophoise,Saint-Christophois,
saint-gengoulphoise,Saint-Gengoulphois,
lourouziennes-bourbonnaise,"Lourouziens Bourbonnais",
saint-christophoise,Saint-Christophois,
saint-pierre-avezienne,Saint-Pierre-Avezien,
berriassoises-et-casteljoise,Berriassois-et-Casteljois,
guilherandais-grangeoise,Guilherandais-Grangeois,
saint-barthelemienne,Saint-Barthélémien,
stephanoises-boulonnaise,Stéphanois-Boulonnais,
stephanoises-fontbellinienne,"Stéphanoises Fontbellini",
saint-pierrevilloise,Saint-Pierrevillois,
bellevillaises-et-chatillonnaise,"Bellevillais et Chatillonnais",
lavalloises-moricienne,Lavalloises-Morici,
montagnardes-divine,"Montagnardes Divi",
saint-germainmontoise,Saint-Germainmontois,
saint-pierraises-a-arne,Saint-Pierrais-à-Arne,
signaciennes-montlibertoise,Signaciens-Montlibertois,
sorcy-bauthemontaise,Sorcy-Bauthémontais,
castelnau-durbannaise,Castelnau-Durbannais,
mercusiennes-garrabetoise,Mercusiens-Garrabetois,
saint-martinalpoise,Saint-Martinalpois,
doubet-talibautiere,Doubet-Talibautiers,
saint-andrelongoise,Saint-Andrélongois,
saint-polycarpienne,Saint-Polycarpien,
bernagoles-et-latounaine,Bernagoles-et-Latounai,
saint-christophoroise,Saint-Christophorois,
saint-jeantaises-et-saint-paulaise,"Saint-Jeantais et Saint-Paulais",
saint-symphorienoise,Saint-Symphoriénois,
saint-savournicaine,Saint-Savournicain,
beaufourquaises-druvalaise,Beaufourquais-Druvalais,
feuguerollaises-bullienne,Feuguerollaises-Bulli,
mesnil-villementaise,Mesnil-Villementais,
mervillaises-francevillaise,"Mervillais Francevillais",
mezidonnaises-et-canonaise,"Mézidonnais et Canonais",
saint-martindonnaise,Saint-Martindonnais,
stephano-carladesienne,Stéphano-Carladésien,
louzacaises-andresienne,"Louzacaises Andrési",
roullet-stephanoise,Roullet-Stéphanois,
saint-christophorienne,Saint-Christophorien,
hiersoises-et-brouageaise,"Hiersois et Brouageais",
saint-justaises-et-luzacaise,"Saint-Justais et Luzacais",
sainte-colombinoise,Sainte-Colombinois,
sainte-radegondaise,Sainte-Radegondais,
jugealiennes-nazareenne,Jugealiennes-Nazaré,
monestier-merlinoise,Monestier-Merlinois,
saint-pantaleonnaise,Saint-Pantaléonnais,
belvederaises-campomoraise,Belvederais-Campomorais,
montignarmanconnaise,Montignarmanconnais,,20
plessix-balissonnienne,Plessix-Balissonnien,
moutier-rozeillaise,Moutier-Rozeillais,
beynacoises-et-cazenacoise,Beynacois-et-Cazenacois,
champenoises-et-fontenoise,Champenois-et-Fontenois,
caduniennes-et-buissonnais,Cadunien,
paussacoises-et-vivianaise,Paussacois-et-Vivianais,
pressignaco-vicoise,Pressignaco-Vicois,
saint-frontaises-d-alemps,Saint-Frontais-d'Alemps,
saint-jean-d-eyroise,Saint-Jean-d'Eyrois,
mussidanaises-de-saint-medard,"Mussidanais de Saint-Médard",
saint-parduciennes-et-vielvicoise,Saint-Parduciens-et-Vielvicois,
saint-paul-lizonnoise,Saint-Paul-Lizonnois,
hautchatelpierroise,Hautchatelpierrois,,19
pont-les-moulinoise,Pont-les-Moulinois,
puy-saint-martinoise,Puy-Saint-Martinois,
saint-barthelemienne,Saint-Barthélémien,
saint-christophoise,Saint-Christophois,
saint-pantaleonaise,Saint-Pantaléonais,
saint-restitutienne,Saint-Restitutien,
therouldebourgeoise,Thérouldebourgeois,,19
bournainvillaises-faverollaise,Bournainvillais-Faverollais,
chauvincourtoises-provemontoise,Chauvincourtois-Provemontois,
flancourtoises-catelonnaise,Flancourtois-Catelonnais,
graveron-semervillaise,Graveron-Sémervillais,
illiennes-episcopienne,Illiennes-Episcopi,
hayaises-callevillaise,Hayais-Callevillais,
hayonnes-routotoise,Hayons-Routotois,
hayaises-theillaise,Hayais-Theillais,
saint-sylverstreenne,Saint-Sylverstrée,
saint-christophienne,Saint-Christophien,
saint-christophienne,Saint-Christophien,
foraines-capelloise,Forains-Capellois,
chapelloises-fortinienne,"Chapelloises Fortini",
moinvilliennes-jeuliniste,Moinvilliens-Jeuliniste,
castel-symphorinoise,Castel-Symphorinois,
sainte-gemmoises-moronvalienne,Sainte-Gemmoises-Moronvali,
plouneour-trezienne,Plounéour-Trezien,
saint-thegonnecoise,Saint-Thégonnecois,
robiacoises-et-rochessadouloise,"Robiacois et Rochessadoulois",
saint-andrepertusoise,Saint-Andrépertusois,
saint-juliennefoise,Saint-Juliennefois,
bezinoises-garraussoise,Bézinois-Garraussois,
gourdan-polignanaise,Gourdan-Polignanais,
saint-salvadorienne,Saint-Salvadorien,
vieille-toulousaine,Vieille-Toulousain,
blousson-serianaise,Blousson-Sérianais,
saint-jean-poutgeoise,Saint-Jean-Poutgeois,
beychacaises-et-caillalaise,Beychacais-et-Caillalais,
cabanacaises-villagrainoise,Cabanacais-Villagrainois,
camblanaises-et-meynacaise,"Camblanais et Meynacais",
saint-christolyenne,Saint-Christolyens,
saint-christolyenne,Saint-Christolyens,
petrusiennes-aurillacoise,Pétrusiens-Aurillacois,
vivienaises-de-blaye,Vivienais-de-Blaye,
sainte-radegondaise,Sainte-Radegondais,
olmetoises-villecunoise,Olmetois-Villecunois,
capelle-filismontine,Capelle-Filismontin,
castrovicecontamlienne,Castrovicecontamlien,,22
porretimonasterienne,Porretimonastérien,,20
saint-lactencinoise,Saint-Lactencinois,
saint-pantaleonnienne,Saint-Pantaléonnien,
germanocapiticervienne,Germanocapiticervien,,22
celloises-guenandaise,Cellois-Guénandais,
petites-pressignoise,"Petits Pressignois",
saint-nicolaisienne,Saint-Nicolaisien,
villiarebusauboyenne,Villiarébusauboyens,,20
bougerardes-et-chambalaire,Bougérard,
saint-appolinairoise,Saint-Appolinairois,
saint-barthelemienne,Saint-Barthélémien,
saint-marcellinoise,Saint-Marcellinois,
saint-theoffreydoise,Saint-Théoffreydois,
eclanaises-nenonaise,Eclanais-Nenonais,
saint-bartheleminoise,Saint-Barthéléminois,
saint-micheloises-escalusienne,Saint-Micheloises-Escalusi,
saint-pandelonnaise,Saint-Pandelonnais,
saugnac-et-muretoise,Saugnac-et-Muretois,
vieilloises-et-saint-gironnaise,"Vieillois et Saint-Gironnais",
vielle-soubiranaise,Vielle-Soubiranais,
chapelle-enchericoise,Chapelle-Enchéricois,
laurentaises-et-nouannais,Laurentais,
andreziens-boutheonnaise,Andréziens-Bouthéonnais,
saint-christophorienne,Saint-Christophorien,
saint-philibertaine,Saint-Philibertain,
cesarvilloises-dossainvilloise,Césarvillois-Dossainvillois,
saint-chamarandaise,Saint-Chamarandais,
saint-martivalienne,Saint-Martivalien,
saint-pantaleonienne,Saint-Pantaléonien,
saint-perdoussienne,Saint-Perdoussien,
castelnaudaises-de-gupie,Castelnaudais-de-Gupie,
castel-ambilloucoise,Castel-Ambillouçois,
capello-florentaise,Capello-Florentais,
longueennes-jumelloise,Longuéens-Jumellois,
saint-salvatorienne,"Saint Salvatorien",
saint-sigismondaise,"Saint Sigismondais",
agonaises-coutainvillaise,Agonais-Coutainvillais,
barnevillaises-et-carteretais,Barnevillais,
mesnil-villemanaise,Mesnil-Villemanais,
saint-christophaise,Saint-Christophais,
sainte-mere-eglisaise,Sainte-Mère-Eglisais,
urvillaises-nacquevillaise,Urvillais-Nacquevillais,
brugnitieres-vaudancouriere,Brugnitiers-Vaudancouriers,
chaintriotes-et-biergeoise,"Chaintriots et Biergeois",
courcelloises-sapicavienne,Courcelloises-Sapicavi,
jussecourieres-minecouriere,Jussecouriers-Minecouriers,
thoult-tronaisienne,Thoult-Tronaisien,
luxemontaises-et-villottiere,Luxémontais-et-Villottiers,
passiates-grigniate,Passiats-Grigniat,
saint-justoises-et-sauvageonne,"Saint-Justois et Sauvageon",
aingoulaincourtoise,Aingoulaincourtois,,19
eurvilloises-bienvilloise,Eurvillois-Bienvillois,
villiers-le-secoise,Villiers-le-Secois,
capellorainsouinaise,Capellorainsouinais,,20
saint-berthevinoise,Saint-Berthevinois,
saintes-pelaginoise,Saints-Pélaginois,
villottoises-louppeenne,Villottoises-Louppé,
locoalo-mendonnaise,Locoalo-Mendonnais,
blies-ebersingeoise,Blies-Ebersingeois,
freyming-merlebachoise,Freyming-Merlebachois,
gros-rederchingeoise,Gros-Réderchingeois,
ban-saint-martinoise,Ban-Saint-Martinois,
marangeoises-et-silvangeoise,"Marangeois et Silvangeois",
marangeoises-zondrangeois,Marangeois-Zondrangeois,
petit-rederchingeoise,Petit-Réderchingeois,
seremangeoises-et-erzangeoise,"Serémangeois et Erzangeois",
trittelingeoises-et-redlachoise,"Trittelingeois et Redlachois",
beaumont-sardolloise,Beaumont-Sardollois,
ariaco-dompierroise,Ariaco-Dompierrois,
armbouts-cappelloise,Armbouts-Cappellois,
faches-thumesniloise,Faches-Thumesnilois,
les-rues-des-vinoise,Les-Rues-des-Vinois,
lieu-saint-amandinoise,Lieu-Saint-Amandinois,
franches-foresienne,Franches-Forési,
saint-pierrebrouckoise,Saint-Pierrebrouckois,
sainte-marie-cappeloise,Sainte-Marie-Cappelois,
seranvilleroises-forenvilloise,Séranvillerois-Forenvillois,
breuil-le-secquoise,Breuil-le-Secquois,
catillonnaises-fumechonnaise,Catillonnais-Fumechonnais,
petrocapellovicienne,Pétrocapellovicien,,20
croisees-saintodonienne,Croisées-Saintodonie,
ribecourtoises-et-dreslincourtoise,"Ribécourtois et Dreslincourtois",
saint-martinoises-longovicienne,Saint-Martinoises-Longovici,
saint-salvatorienne,Saint-Salvatorien,
ferriennes-bechetoise,Ferriens-Béchetois,
saintes-hilairienne,Saintes-Hilairie,
saint-salvatorienne,Saint-Salvatorien,
saint-hono-guillaumine,Saint-Hono-Guillaumin,
billeuses-bercloise,Billeux-Berclois,
blangervaloises-blangermontoise,Blangervalois-Blangermontois,
capelloises-fermontoise,Capellois-Fermontois,
mentquoises-nortbecourtoise,Mentquois-Nortbécourtois,
mont-saint-elogienne,Mont-Saint-Elogien,
nort-leulinghemoise,Nort-Leulinghemois,
reubreuvoises-ranchicourtoise,Reubreuvois-Ranchicourtois,
remilly-wirquinoise,Remilly-Wirquinois,
sainte-austreberthoise,Sainte-Austreberthois,
sainte-catherinoise,Sainte-Catherinois,
sainte-marie-kerquoise,Sainte-Marie-Kerquois,
vacqueriettoises-erquieroise,Vacqueriettois-Erquiérois,
valli-vraucourtoise,Valli-Vraucourtois,
vieille-chapelloise,Vieille-Chapellois,
villers-chatelloise,Villers-Châtellois,
wailly-beaucampoise,Wailly-Beaucampois,
bussieroises-et-prunoise,"Bussiérois et Prunois",
la-roche-blanchoise,"La Roche-Blanchois",
sainte-catherinoise,Sainte-Catherinois,
sainte-christinoise,Sainte-Christinois,
alzietars-et-bazkazandars,Ahatsar,
astoises-et-beonaise,"Astois et Béonais",
louvie-soubironnaise,Louvie-Soubironnais,
tibirannaises-jaunacaise,Tibirannais-Jaunacais,
breuschwickersheimoise,Breuschwickersheimois,,22
gumbrechtshoffenoise,Gumbrechtshoffenois,,20
langensoultzbagoise,Langensoultzbagois,,19
mittelhausbergeoise,Mittelhausbergeois,,19
mittelschaeffolsheimoise,Mittelschaeffolsheimois,,24
neugartheimoises-ittlenheimoise,Neugartheimois-Ittlenheimois,
niederlauterbachoise,Niederlauterbachois,,20
niederschaeffolsheimoise,Niederschaeffolsheimois,,24
niedersoultzbachoise,Niedersoultzbachois,,20
niedersteinbachoise,Niedersteinbachois,,19
oberschaeffolsheimoise,Oberschaeffolsheimois,,22
reinhardsmonasterienne,Reinhardsmonastérien,,22
scharrachbergheimoise,Scharrachbergheimois,,21
schwindratzheimoise,Schwindratzheimois,,19
souffelweyersheimoise,Souffelweyersheimois,,21
goldbachoises-et-altenbachoise,"Goldbachois et Altenbachois",
chambostiennes-et-allierois,Chambostien,
saint-appolinairienne,Saint-Appolinairien,
saint-jean-d-ardieroise,Saint-Jean-d'Ardièrois,
sallesiennes-arbuissonnassienne,Sallésiennes-Arbuissonnassi,
tupinieres-semoniere,Tupiniers-Semoniers,
vrignoulaises-viroulaise,Vrignoulais-Viroulais,
haut-du-themoises-chaitelote,Haut-du-Themois-Chaitelot,
vandesiennes-ou-vandanais,Vandésien,
villers-boutonnoise,Villers-Boutonnois,
castelnovimauricienne,Castelnovimauricien,,21
montivilleneuvienne,Montivilleneuvien,,19
ceranaises-foulletourtoise,Céranais-Foulletourtois,
mont-saint-jeannaise,Mont-Saint-Jeannais,
saint-christophoraise,Saint-Christophorais,
saint-christophienne,Saint-Christophien,
saint-symphorinoise,Saint-Symphorinois,
saint-francoisienne,Saint-Françoisien,
devrai-gondragniere,Devrai-Gondragniers,
saintes-colombienne,Saintes-Colombie,
saint-jean-d-aulphoise,Saint-Jean-d'Aulphois,
cuy-saint-fiacraise,Cuy-Saint-Fiacrais,
rue-saint-pierrienne,Rue-Saint-Pierrien,
mesnil-pannevillaise,Mesnil-Pannevillais,
mont-saint-aignanaise,Mont-Saint-Aignanais,
monasteriennes-olivetaine,Monastériennes-Olivéta,
dionyso-thebaldienne,Dionyso-Thébaldien,
saint-pierre-vallaise,Saint-Pierre-Vallais,
saint-sauveurois-emmallevillaise,Saint-Sauveurois-Emmallevillais,
sainte-margueritaise,Sainte-Margueritais,
sainte-margueritaise,Sainte-Margueritais,
berneennes-vilbertienne,Bernéennes-Vilberti,
bourronaises-marlottine,Bourronaises-Marlott,
castelles-la-bordicienne,Castelles-la-Bordici,
coconiaciennes-neufmontoise,Coconiaciens-Neufmontois,
capello-rablaisienne,Capello-Rablaisien,
grandes-paroissienne,Grandes-Paroissie,
plessis-ansoldienne,Plessis-Ansoldien,
plessis-episcopienne,Plessis-Episcopien,
luminiciennes-nesloise,Luminiciens-Neslois,
pontelloises-combalusienne,Pontelloises-Combalusi,
saint-augustinienne,Saint-Augustinien,
saint-salvatorienne,Saint-Salvatorien,
saint-salvatorienne,Saint-Salvatorien,
ville-saint-jacquoise,Ville-Saint-Jacquois,
villiers-en-bieroise,Villiers-en-Bièrois,
saint-nommaises-bretechoise,Saint-Nommais-Bretechois,
granzeennes-griptoise,Granzéens-Griptois,
saint-clementinaise,Saint-Clémentinais,
etricourt-manancourtoise,Etricourt-Manancourtois,
fieffoises-montrelettoise,Fieffois-Montrelettois,
saint-salvatorienne,Saint-Salvatorien,
bout-du-pont-de-l-arnaise,Bout-du-Pont-de-l'Arnais,
liversoises-et-cazelloise,"Liversois et Cazellois",
poulannaises-pouzolaise,Poulannais-Pouzolais,
saint-jean-de-rivoise,Saint-Jean-de-Rivois,
saint-arroumessienne,Saint-Arroumessien,
saint-beauzeilloise,Saint-Beauzeillois,
fraxinetaines-(fraxinois,Fraxinetain,
rayolaises-canadelienne,Rayolaises-Canadeli,
saint-pantaleonnaise,Saint-Pantaléonnais,
bouilletaises-courdelaise,Bouilletais-Courdelais,
bourg-archambaugeoise,Bourg-Archambaugeois,
scorbesiennes-clairvaloise,Scorbésiens-Clairvalois,
bertrimonasterienne,Bertrimonastérien,,19
medianimonasterienne,Médianimonastérien,,20
saint-baslemontaise,Saint-Baslemontais,
champosylvestrienne,Champosylvestrien,,19
capello-flovinienne,Capello-Flovinien,
armancon-martinoise,Armançon-Martinois,
villatheodoricienne,Villathéodoricien,,19
congervilloises-thionvilloise,Congervillois-Thionvillois,
huisonnaises-longuevilloise,Huisonnais-Longuevillois,
val-saint-germinoise,Val-Saint-Germinois,
francs-chatenaisienne,Francs-Chatenaisien,
epiaises-rhussienne,Epiaises-Rhussi,
plessis-bucardesienne,Plessis-Bucardésien,
plessis-luzarchoise,Plessis-Luzarchois,
